USERID,PURCHASEDBOOKID
601996,"134525,121479,166086,158378,107037,141325,145637,149025,127698,172264"
602004,"172457,155103,163038,114263,114263,128741,112905,114263,114726,106876"
602008,"112037,107249,127179,145619,141224,121137,179744,111171,122668,107037"
602014,"114726,114263,149151,158378,155103,158378,114263,158378,114263,128741"
602017,"144871,112705,103903,155103,139128,148942,114263,114726,172457,158378"
602022,"107923,145637,114726,153263,112615,113665,142213,130931,167541,167541"
602027,"100234,164687,104657,166704,102151,142213,117386,167541,163038,135606"
602030,"100234,168260,114263,164687,122842,114263,138024,164687,129645,114263"
602039,"100234,170332,163038,152257,114263,114263,172457,114263,170332,113522"
602040,"145637,139318,138830,162878,106059,142213,115251,145637,140810,135606"
602046,"126326,172503,148458,173445,145637,118320,171049,106059,107407,147745"
602053,"125606,114263,162878,170332,121803,171049,166626,114263,102114,173445"
602058,"173445,149151,107923,158378,114726,142213,155730,158378,166086,112615"
602063,"172264,162878,120912,111171,112615,117435,166626,135606,170586,155730"
602066,"100234,172503,143156,164937,150780,108461,112615,120912,121803,153263"
602071,"114263,155103,172457,144871,148942,114726,139128,158378,114726,123203"
602076,"100234,174622,104018,146314,167541,157507,165392,142679,170597,125606"
602084,"165392,153263,161638,104657,128741,114263,146060,105968,103717,114726"
602088,"141224,172457,125072,111171,122668,104657,135606,145196,111171,141325"
602094,"100234,174622,110980,114263,114263,168062,100234,145637,161638,114726"
602096,"104657,114726,114263,141325,155103,107923,113665,128741,112615,112905"
602102,"123484,100013,114726,114726,141325,111171,166242,178216,166242,164687"
602106,"114263,114263,114263,114263,114263,170332,172457,155103,170332,106876"
602112,"164937,173445,113665,128741,114263,166252,107923,127698,167597,128741"
602115,"127179,114286,114286,129937,144871,114263,139128,148942,114726,141325"
602120,"108461,158183,114263,114263,114263,117386,125247,121479,106876,121803"
602129,"114263,143156,138830,141224,114726,133815,100234,172457,160273,114263"
602132,"166626,142213,114263,112905,102522,166242,151019,105968,141325,155103"
602139,"100533,100619,114263,153263,100234,115556,145637,107923,130931,168200"
602143,"100533,107018,107517,162878,148036,153263,166086,167541,111171,172503"
602147,"100533,112905,167597,158378,144619,142679,121479,130457,150177,117699"
602153,"100533,113665,170332,172457,163514,144871,139128,112615,144619,128741"
602156,"155332,114263,149025,145637,121479,158378,106876,114263,117280,114263"
602162,"100533,113665,170332,172457,163514,144871,139128,112615,144619,128741"
602167,"167541,114263,114263,107923,114263,114263,114263,130931,145637,170332"
602172,"113064,148942,154932,122668,111171,114263,114263,158378,125072,162878"
602179,"114263,143156,158378,149151,158378,120912,114726,114726,172264,114263"
602184,"168062,153263,172264,114263,114726,107517,172457,128741,167442,163038"
602185,"100533,113665,170332,172457,163514,144871,139128,112615,144619,128741"
602193,"158378,149151,158378,114263,158378,114726,114263,130189,107517,117386"
602196,"106910,114263,170332,172457,114263,170332,113522,101355,163038,136986"
602203,"100533,113665,170332,172457,163514,144871,139128,112615,144619,128741"
602208,"144218,114263,114263,166626,166242,135430,112905,111171,114263,142213"
602210,"164687,121803,105968,141325,114263,114263,155103,114263,164931,155103"
602219,"105968,114263,164687,143156,100234,161638,166626,160273,145637,173445"
602224,"114263,114263,166626,117386,114263,121479,112905,142213,106876,166242"
602227,"110725,128741,100234,120912,114263,172264,155730,114726,155103,168062"
602231,"170332,128043,136490,117994,117994,106876,100619,118725,157056,138502"
602237,"143578,164687,151462,149151,156578,135677,135753,111171,177441,152470"
602244,"100533,114726,172457,114263,155103,114726,144871,148942,139128,144619"
602247,"114263,114726,117386,158378,166626,141325,164687,102151,146060,117994"
602250,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
602256,"100533,115380,114263,114726,114726,172602,142213,155103,162878,172457"
602264,"100533,117386,112694,125368,105968,142213,114263,153263,164687,172602"
602268,"163514,170332,168062,162641,162878,162621,112615,172457,111171,156578"
602273,"123484,174549,104910,145637,117435,113522,162878,131831,155730,170332"
602278,"100533,121184,113665,106910,114486,113665,164687,172457,137455,105968"
602281,"121479,166086,107037,158378,149025,127698,172264,141325,142213,145637"
602286,"100533,132497,168260,114263,114486,141325,113665,172264,117386,158208"
602291,"121479,139318,158378,107037,149151,127698,149025,168509,142213,122668"
602299,"149151,144619,130106,114263,114726,114263,155103,158378,149151,100234"
602300,"166626,173264,114263,166242,166242,114726,104657,155103,155103,112905"
602308,"126326,150804,145637,109615,127652,114263,114263,107923,145637,115842"
602311,"177441,144871,139128,148942,155103,114263,114726,172457,114263,158378"
602316,"127698,122842,149455,113665,121479,149025,113665,119817,172602,152470"
602320,"100533,134525,169517,114263,114726,114726,127652,167541,111171,172602"
602326,"100533,137455,166086,127179,164687,173445,114486,124003,179131,154932"
602330,"100533,139318,111171,162878,111171,111171,166242,164687,141325,104657"
602338,"100533,140810,160273,114263,128741,115556,153263,105968,166252,145637"
602340,"162878,140810,114726,114263,115556,145637,123556,139318,177441,156578"
602346,"106876,163038,142213,139128,112905,114263,114263,149025,142213,163258"
602350,"130457,136986,114263,170332,170332,172457,113522,142213,155566,135606"
602358,"172264,170586,172457,167058,170430,114768,145637,114726,114263,114263"
602361,"114726,114263,149151,158378,155103,158378,114263,158378,114263,128741"
602368,"114263,114726,158378,100234,158378,149151,162878,133815,114726,149233"
602373,"127652,145637,114263,145637,114726,109615,164687,142213,114263,127652"
602378,"100533,145637,164687,154932,121803,145637,144871,179131,156578,114263"
602381,"148942,142679,144871,139128,155103,172457,114263,114726,158378,142213"
602388,"138024,161638,124003,100234,125606,166398,112615,119817,121479,128741"
602393,"159652,104657,163038,142213,158378,112905,139128,144619,104657,168062"
602396,"166626,155103,114263,114726,114263,158378,114263,158378,149151,128741"
602400,"155730,111171,102128,162878,162878,166242,166242,111171,170332,135430"
602405,"100533,172086,114263,106876,163038,114263,155103,114726,114263,149151"
602414,"168260,159184,165392,135677,104141,113665,113683,147968,143578,114263"
602419,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
602423,"149151,158378,149151,114726,114263,158378,114263,155103,142213,114263"
602427,"114263,145637,168200,153263,115556,135430,172503,169517,170430,111171"
602430,"117386,114263,114263,142213,166242,108461,109615,104657,125247,114263"
602437,"143156,154949,100619,153263,156578,121479,115592,147745,127179,155730"
602444,"144288,144871,155103,139128,145637,148942,114263,114263,114726,172457"
602445,"100619,100234,114263,114263,100234,164687,153263,130931,104657,164687"
602453,"126455,107517,114263,139809,172457,155103,108461,142213,148942,114726"
602458,"179131,118320,166086,153263,135753,167541,164687,114486,121479,135606"
602461,"168062,158378,149025,114263,125072,106876,140246,122668,148942,107037"
602468,"156638,135606,112615,162878,172457,100234,119563,138024,114263,140810"
602474,"142213,127179,118320,130314,130460,170332,113665,141325,114263,112615"
602479,"115842,127652,114263,109615,145637,119499,145637,146841,144871,123484"
602481,"113522,112037,120912,150177,114263,166849,130460,134599,103903,170332"
602488,"144871,139128,114263,172457,155103,148942,114726,158378,114726,123203"
602491,"172457,119563,169243,142213,105968,114263,155103,163038,112905,163038"
602498,"100619,112905,114486,116007,142213,114263,114263,107923,163038,139128"
602503,"100619,114263,114263,117386,121479,166626,114263,166242,114263,167541"
602509,"100619,114263,130931,129218,152470,114263,152470,166398,170332,167541"
602512,"129937,139809,158378,144871,102151,139128,148942,155103,114263,172457"
602517,"130077,113522,111171,153263,114263,104657,126326,147487,141325,144871"
602523,"100619,114263,130931,129218,152470,114263,152470,166398,170332,167541"
602528,"149025,137581,107249,123484,121803,168509,121803,113665,166086,142213"
602532,"130931,166086,155103,114263,114263,114726,128741,114263,114263,107923"
602535,"102151,128741,112788,105968,135430,135606,135753,100234,166626,114263"
602542,"100619,114263,153263,107923,100234,130931,168200,167541,130931,157507"
602549,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
602550,"106876,114263,155103,135430,114263,114263,114263,163038,114263,158378"
602556,"133177,158378,114726,149151,122668,128741,107037,172457,141325,104657"
602561,"115842,114263,109615,114726,114263,144871,146841,112905,107923,119499"
602569,"104657,111171,111171,166242,166242,122668,158378,164687,154932,141325"
602574,"148942,115842,147487,114263,114726,114726,145637,127652,169517,164687"
602578,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
602584,"165392,163258,167541,166086,163038,113665,164687,107517,142213,108461"
602585,"142213,145196,135677,156836,105968,108461,114263,166626,129218,135606"
602594,"100619,114726,114263,149151,114263,158378,155103,158378,158378,107923"
602599,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
602603,"166626,120481,114263,164687,156578,142213,105968,131831,162621,161638"
602607,"170332,172457,114263,156723,139369,177441,170332,127652,112037,113522"
602610,"133177,158378,114726,149151,122668,128741,107037,172457,141325,104657"
602619,"100619,121137,173445,130189,161638,112705,174622,149455,105968,112694"
602621,"105968,145637,124003,125368,164687,142213,145637,112905,167541,112615"
602629,"146159,113683,114726,114263,104141,114726,121803,149151,114263,145637"
602631,"172602,114286,139809,153864,163038,157615,148942,142213,117386,145637"
602639,"100619,135606,106059,160273,179131,128741,137455,145637,164687,167541"
602643,"100619,135677,135987,124932,114263,114263,114263,138024,114263,170332"
602647,"113594,114726,158378,149151,114263,166626,142213,142213,117386,143156"
602650,"148942,172503,106876,144871,162641,163038,158378,142213,155103,114263"
602657,"170332,172086,139809,162878,135430,114263,102114,106876,166242,114263"
602662,"100619,145637,102522,140679,145637,114263,142213,153263,105968,166626"
602667,"115380,114263,142213,114726,162878,114726,115556,124003,114263,163038"
602671,"166650,158378,114263,149151,158378,114726,114263,114263,155103,142213"
602678,"149455,168200,114263,119817,166398,112615,170332,153263,121479,129218"
602684,"145196,104859,170332,112615,152470,163258,169517,111171,121803,119348"
602689,"114263,162641,177441,174276,173445,117386,114286,127698,141325,139128"
602693,"139809,139809,157314,144871,139128,155103,114726,148942,114263,114263"
602699,"100727,166626,112905,117435,114263,141325,142213,166626,172457,148942"
602702,"100619,165392,174208,114263,121479,114263,125247,117386,153263,114263"
602708,"149233,172264,114263,113665,114263,117386,149025,172602,114486,107249"
602710,"155241,153263,105968,114263,142213,115556,114263,122842,158378,172602"
602715,"112615,107923,113665,145637,170332,142213,162878,162641,130460,121803"
602723,"114263,114726,158378,100234,158378,149151,162878,133815,114726,149233"
602726,"100619,168370,171049,130931,134396,156638,115842,155730,145637,104910"
602732,"145196,174622,112615,164687,121803,146060,138830,120912,141224,127652"
602737,"111171,162878,166242,111171,111171,141325,166242,147745,104657,164687"
602743,"130931,173445,154932,138830,166242,152470,115251,143596,156578,122842"
602748,"139128,114263,144871,148942,155103,114263,114263,114726,172457,114726"
602752,"120708,120708,100533,162878,162878,117435,119348,113665,117435,141325"
602759,"114263,158378,149151,114263,163038,106876,158378,114263,114263,142213"
602760,"100619,173445,118320,121803,143596,100234,114263,153263,126326,114263"
602767,"131831,162878,104910,166086,111171,117435,140246,117435,123484,174549"
602773,"100619,179566,110980,167541,163038,112694,153263,138830,138907,166398"
602775,"100727,104657,163038,158378,139128,139128,145637,166086,173445,113665"
602781,"145637,130457,104141,167442,113522,170332,114263,114263,105968,138024"
602788,"171171,144871,139128,148942,155103,145637,114726,172457,109615,114263"
602790,"100727,107018,151462,170332,162878,170332,114263,172457,114263,130931"
602795,"172637,142213,114263,163038,117386,170332,166398,100619,112615,121803"
602800,"138024,114263,154932,162878,158378,111171,122668,142213,158378,114263"
602807,"100727,108461,119499,177441,166242,162878,114263,170332,139369,102114"
602810,"133460,135677,104910,123337,137455,177441,124775,121803,113683,115556"
602815,"127698,112788,164687,127698,152470,164695,129269,167442,124410,135606"
602820,"147968,117386,167058,100013,107533,114263,114263,166242,109615,111171"
602829,"114263,142213,123203,144871,114726,155103,139128,148942,172457,114263"
602833,"149151,114263,172457,158378,114263,155103,114726,114263,114263,142213"
602836,"100727,111171,142213,114263,122842,114263,140246,156578,135606,166626"
602841,"100619,165392,174208,114263,121479,114263,125247,117386,153263,114263"
602845,"100727,113565,107923,163038,139128,139128,166086,114726,145637,142213"
