USERID,PURCHASEDBOOKID
601431,"121479.0, 157314.0, 159276.0, 173445.0, 177168.0, 143156.0, 107037.0, 149025.0, 127698.0, 158378.0"
601445,"114263.0, 114263.0, 114263.0, 155103.0, 114726.0, 158378.0, 114263.0, 149151.0, 172457.0, 158378.0"
601458,"164687.0, 106059.0, 121803.0, 167541.0, 104141.0, 162522.0, 170586.0, 135753.0, 130106.0, 128741.0"
601462,"150177.0, 161638.0, 114263.0, 111171.0, 121479.0, 138024.0, 104657.0, 149025.0, 119817.0, 142213.0"
601473,"165523.0, 170332.0, 172457.0, 114263.0, 142213.0, 113522.0, 170829.0, 155566.0, 127652.0, 112037.0"
601475,"169243.0, 179744.0, 138830.0, 135606.0, 114726.0, 141325.0, 164687.0, 161638.0, 149455.0, 133815.0"
601484,"166704.0, 114263.0, 107923.0, 145637.0, 104657.0, 100234.0, 114726.0, 167541.0, 142213.0, 130931.0"
601493,"114263.0, 165392.0, 114263.0, 145637.0, 153263.0, 135430.0, 168200.0, 115556.0, 106876.0, 155103.0"
601508,"172457.0, 104901.0, 170332.0, 114263.0, 155566.0, 113522.0, 101355.0, 114726.0, 170332.0, 170829.0"
601510,"158378.0, 114263.0, 114726.0, 155103.0, 114263.0, 114263.0, 149151.0, 114263.0, 141325.0, 158378.0"
601525,"127652.0, 145637.0, 114263.0, 147487.0, 115842.0, 126326.0, 145637.0, 117994.0, 158378.0, 127652.0"
601546,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
601553,"168509.0, 166626.0, 113665.0, 117435.0, 114263.0, 119817.0, 123484.0, 129218.0, 105968.0, 149025.0"
601559,"146841.0, 153864.0, 107838.0, 169116.0, 149151.0, 132722.0, 147745.0, 116793.0, 166242.0, 111171.0"
601560,"113516.0, 107517.0, 163038.0, 126326.0, 108461.0, 117994.0, 156578.0, 142213.0, 145637.0, 114263.0"
601569,"107037.0, 167541.0, 107923.0, 100234.0, 145637.0, 114263.0, 161638.0, 124003.0, 170586.0, 166704.0"
601572,"133525.0, 102007.0, 156728.0, 173445.0, 128741.0, 119466.0, 135606.0, 156578.0, 153263.0, 139318.0"
601577,"149151.0, 114726.0, 114726.0, 114263.0, 114726.0, 128741.0, 114263.0, 172457.0, 168200.0, 114726.0"
601584,"126326.0, 114263.0, 144871.0, 135430.0, 170430.0, 162621.0, 155103.0, 139128.0, 167597.0, 159184.0"
601588,"135606.0, 140810.0, 138412.0, 113665.0, 130106.0, 166626.0, 145637.0, 112615.0, 107923.0, 166242.0"
601591,"171976.0, 119563.0, 145196.0, 104910.0, 163038.0, 114263.0, 162878.0, 155730.0, 170332.0, 123484.0"
601598,"139318.0, 158378.0, 149151.0, 107037.0, 114263.0, 144871.0, 121479.0, 148942.0, 122668.0, 154932.0"
601602,"144619.0, 147968.0, 114726.0, 168062.0, 113665.0, 114263.0, 120912.0, 105968.0, 141325.0, 172264.0"
601613,"158499.0, 114726.0, 168062.0, 172434.0, 100013.0, 103593.0, 113081.0, 114726.0, 127652.0, 127652.0"
601618,"127179.0, 162621.0, 164687.0, 142213.0, 166242.0, 166626.0, 112905.0, 114726.0, 114263.0, 164687.0"
601628,"156728.0, 105968.0, 138830.0, 140810.0, 174622.0, 129645.0, 104018.0, 135606.0, 153263.0, 172602.0"
601635,"162621.0, 154932.0, 139318.0, 138830.0, 156578.0, 126326.0, 162641.0, 142213.0, 144871.0, 117435.0"
601643,"141325.0, 133815.0, 114263.0, 114263.0, 172457.0, 155103.0, 114726.0, 163038.0, 155103.0, 112905.0"
601649,"172457.0, 155103.0, 163038.0, 114263.0, 114263.0, 128741.0, 112905.0, 114263.0, 114726.0, 106876.0"
601653,"132722.0, 115380.0, 149151.0, 158378.0, 114726.0, 114263.0, 158378.0, 114263.0, 107517.0, 114263.0"
601666,"166626.0, 114263.0, 166242.0, 114726.0, 104657.0, 166242.0, 114263.0, 155103.0, 173264.0, 114263.0"
601671,"142213.0, 113683.0, 122842.0, 174276.0, 158183.0, 145619.0, 114263.0, 166626.0, 158378.0, 163038.0"
601678,"103903.0, 114263.0, 162878.0, 158378.0, 153263.0, 111171.0, 142213.0, 129218.0, 107517.0, 111171.0"
601686,"168509.0, 158378.0, 149151.0, 107037.0, 121479.0, 127698.0, 158378.0, 138024.0, 139318.0, 155332.0"
601695,"117435.0, 174549.0, 104910.0, 162878.0, 135430.0, 170332.0, 131831.0, 162878.0, 145637.0, 117435.0"
601710,"166242.0, 166242.0, 142213.0, 111171.0, 114263.0, 166626.0, 115556.0, 164687.0, 166242.0, 166626.0"
601734,"178107.0, 112705.0, 130931.0, 167541.0, 125247.0, 107923.0, 107517.0, 170332.0, 135606.0, 100619.0"
601745,"138830.0, 172457.0, 172086.0, 163038.0, 155103.0, 114263.0, 114263.0, 114263.0, 106876.0, 114726.0"
601753,"145637.0, 149455.0, 121803.0, 142213.0, 112788.0, 167541.0, 153263.0, 107517.0, 166086.0, 164687.0"
601758,"116315.0, 102114.0, 126326.0, 134396.0, 104910.0, 128964.0, 146841.0, 162878.0, 171049.0, 144871.0"
601761,"120912.0, 151019.0, 128741.0, 168062.0, 100234.0, 172264.0, 114263.0, 114726.0, 163038.0, 144619.0"
601767,"159465.0, 170332.0, 172457.0, 114263.0, 144871.0, 172457.0, 139128.0, 155103.0, 148942.0, 155566.0"
601772,"112305.0, 107135.0, 103974.0, 112305.0, 171171.0, 125069.0, 114286.0, 144871.0, 155103.0, 139128.0"
601778,"114726.0, 114263.0, 149151.0, 155103.0, 158378.0, 114263.0, 158378.0, 158378.0, 128741.0, 114263.0"
601794,"113665.0, 170332.0, 107923.0, 112615.0, 164687.0, 142213.0, 144619.0, 121803.0, 113665.0, 114486.0"
601797,"155103.0, 147894.0, 130931.0, 126326.0, 144871.0, 114263.0, 139128.0, 148942.0, 172457.0, 114726.0"
601802,"158378.0, 139809.0, 126326.0, 155103.0, 159465.0, 114726.0, 114263.0, 114263.0, 141325.0, 144871.0"
601805,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
601810,"104657.0, 135753.0, 111171.0, 154932.0, 164687.0, 179131.0, 152470.0, 122668.0, 122668.0, 113665.0"
601817,"166086.0, 101951.0, 141935.0, 172457.0, 123373.0, 170332.0, 114263.0, 170829.0, 155566.0, 170332.0"
601824,"150177.0, 166242.0, 114263.0, 178216.0, 133460.0, 146841.0, 114263.0, 135430.0, 111242.0, 120708.0"
601827,"141325.0, 155103.0, 157314.0, 107018.0, 114263.0, 172457.0, 144871.0, 148942.0, 139128.0, 114726.0"
601834,"127652.0, 166626.0, 114263.0, 114726.0, 142213.0, 154932.0, 156578.0, 164687.0, 115842.0, 169517.0"
601835,"120066.0, 117435.0, 145637.0, 120708.0, 162878.0, 174208.0, 104910.0, 114263.0, 107923.0, 123484.0"
601847,"120708.0, 153373.0, 165523.0, 147487.0, 142213.0, 104910.0, 113471.0, 101355.0, 114726.0, 155730.0"
601854,"154701.0, 114263.0, 114263.0, 164687.0, 114263.0, 170332.0, 167541.0, 141224.0, 164687.0, 114263.0"
601856,"122295.0, 158499.0, 166398.0, 120708.0, 114286.0, 133460.0, 114263.0, 113665.0, 162878.0, 100013.0"
601864,"123484.0, 158499.0, 146159.0, 172264.0, 155103.0, 141935.0, 114263.0, 114263.0, 170332.0, 172457.0"
601867,"114263.0, 169243.0, 102128.0, 156578.0, 117699.0, 173264.0, 155190.0, 116375.0, 166242.0, 178216.0"
601872,"158378.0, 144871.0, 139128.0, 178107.0, 155103.0, 148942.0, 114263.0, 172457.0, 114726.0, 114726.0"
601883,"163038.0, 142213.0, 112905.0, 139128.0, 158378.0, 117386.0, 129645.0, 139128.0, 163258.0, 142213.0"
601885,"147487.0, 156578.0, 153263.0, 162621.0, 114263.0, 170430.0, 154932.0, 143596.0, 138830.0, 124003.0"
601894,"125368.0, 104657.0, 170332.0, 112705.0, 108528.0, 158378.0, 112705.0, 163038.0, 142213.0, 158378.0"
601898,"112615.0, 172457.0, 142679.0, 114726.0, 164687.0, 164235.0, 114263.0, 150177.0, 114726.0, 155103.0"
601900,"139238.0, 105968.0, 135606.0, 145637.0, 128741.0, 154932.0, 101948.0, 114263.0, 164687.0, 140810.0"
601905,"167058.0, 144871.0, 107037.0, 139809.0, 139128.0, 148942.0, 155103.0, 114263.0, 172457.0, 114726.0"
601916,"179131.0, 114726.0, 149151.0, 158378.0, 114263.0, 158378.0, 155103.0, 114263.0, 158378.0, 141325.0"
601923,"150177.0, 167541.0, 114263.0, 114263.0, 153263.0, 125247.0, 114263.0, 106876.0, 127652.0, 107517.0"
601927,"158378.0, 113516.0, 156638.0, 114726.0, 112905.0, 114726.0, 114263.0, 155103.0, 114263.0, 163038.0"
601943,"121479.0, 130189.0, 129135.0, 168509.0, 125069.0, 112305.0, 158378.0, 107037.0, 149151.0, 166086.0"
601953,"134641.0, 166398.0, 113665.0, 114263.0, 114486.0, 121479.0, 113665.0, 107249.0, 113665.0, 152470.0"
601958,"127652.0, 145637.0, 145637.0, 163038.0, 142213.0, 109615.0, 107923.0, 168062.0, 130931.0, 127652.0"
601970,"100013.0, 114726.0, 114726.0, 111171.0, 164687.0, 168200.0, 149151.0, 111171.0, 104868.0, 104657.0"
601975,"155103.0, 149151.0, 172457.0, 163038.0, 112905.0, 123203.0, 114263.0, 172457.0, 142213.0, 128741.0"
601988,"112905.0, 134415.0, 142213.0, 166626.0, 114263.0, 163038.0, 158378.0, 139128.0, 163258.0, 141325.0"
601993,"119348.0, 156578.0, 162621.0, 154932.0, 114263.0, 139318.0, 138830.0, 142213.0, 170430.0, 162641.0"
601996,"134525.0, 121479.0, 166086.0, 158378.0, 107037.0, 141325.0, 145637.0, 149025.0, 127698.0, 172264.0"
602004,"172457.0, 155103.0, 163038.0, 114263.0, 114263.0, 128741.0, 112905.0, 114263.0, 114726.0, 106876.0"
602008,"112037.0, 107249.0, 127179.0, 145619.0, 141224.0, 121137.0, 179744.0, 111171.0, 122668.0, 107037.0"
602014,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
602017,"144871.0, 112705.0, 103903.0, 155103.0, 139128.0, 148942.0, 114263.0, 114726.0, 172457.0, 158378.0"
602022,"107923.0, 145637.0, 114726.0, 153263.0, 112615.0, 113665.0, 142213.0, 130931.0, 167541.0, 167541.0"
602040,"145637.0, 139318.0, 138830.0, 162878.0, 106059.0, 142213.0, 115251.0, 145637.0, 140810.0, 135606.0"
602046,"126326.0, 172503.0, 148458.0, 173445.0, 145637.0, 118320.0, 171049.0, 106059.0, 107407.0, 147745.0"
602053,"125606.0, 114263.0, 162878.0, 170332.0, 121803.0, 171049.0, 166626.0, 114263.0, 102114.0, 173445.0"
602058,"173445.0, 149151.0, 107923.0, 158378.0, 114726.0, 142213.0, 155730.0, 158378.0, 166086.0, 112615.0"
602063,"172264.0, 162878.0, 120912.0, 111171.0, 112615.0, 117435.0, 166626.0, 135606.0, 170586.0, 155730.0"
602071,"114263.0, 155103.0, 172457.0, 144871.0, 148942.0, 114726.0, 139128.0, 158378.0, 114726.0, 123203.0"
602084,"165392.0, 153263.0, 161638.0, 104657.0, 128741.0, 114263.0, 146060.0, 105968.0, 103717.0, 114726.0"
602088,"141224.0, 172457.0, 125072.0, 111171.0, 122668.0, 104657.0, 135606.0, 145196.0, 111171.0, 141325.0"
602096,"104657.0, 114726.0, 114263.0, 141325.0, 155103.0, 107923.0, 113665.0, 128741.0, 112615.0, 112905.0"
602102,"123484.0, 100013.0, 114726.0, 114726.0, 141325.0, 111171.0, 166242.0, 178216.0, 166242.0, 164687.0"
602106,"114263.0, 114263.0, 114263.0, 114263.0, 114263.0, 170332.0, 172457.0, 155103.0, 170332.0, 106876.0"
602112,"164937.0, 173445.0, 113665.0, 128741.0, 114263.0, 166252.0, 107923.0, 127698.0, 167597.0, 128741.0"
602115,"127179.0, 114286.0, 114286.0, 129937.0, 144871.0, 114263.0, 139128.0, 148942.0, 114726.0, 141325.0"
602120,"108461.0, 158183.0, 114263.0, 114263.0, 114263.0, 117386.0, 125247.0, 121479.0, 106876.0, 121803.0"
602129,"114263.0, 143156.0, 138830.0, 141224.0, 114726.0, 133815.0, 100234.0, 172457.0, 160273.0, 114263.0"
602132,"166626.0, 142213.0, 114263.0, 112905.0, 102522.0, 166242.0, 151019.0, 105968.0, 141325.0, 155103.0"
602156,"155332.0, 114263.0, 149025.0, 145637.0, 121479.0, 158378.0, 106876.0, 114263.0, 117280.0, 114263.0"
602167,"167541.0, 114263.0, 114263.0, 107923.0, 114263.0, 114263.0, 114263.0, 130931.0, 145637.0, 170332.0"
602172,"113064.0, 148942.0, 154932.0, 122668.0, 111171.0, 114263.0, 114263.0, 158378.0, 125072.0, 162878.0"
602179,"114263.0, 143156.0, 158378.0, 149151.0, 158378.0, 120912.0, 114726.0, 114726.0, 172264.0, 114263.0"
602184,"168062.0, 153263.0, 172264.0, 114263.0, 114726.0, 107517.0, 172457.0, 128741.0, 167442.0, 163038.0"
602193,"158378.0, 149151.0, 158378.0, 114263.0, 158378.0, 114726.0, 114263.0, 130189.0, 107517.0, 117386.0"
602196,"106910.0, 114263.0, 170332.0, 172457.0, 114263.0, 170332.0, 113522.0, 101355.0, 163038.0, 136986.0"
602208,"144218.0, 114263.0, 114263.0, 166626.0, 166242.0, 135430.0, 112905.0, 111171.0, 114263.0, 142213.0"
602210,"164687.0, 121803.0, 105968.0, 141325.0, 114263.0, 114263.0, 155103.0, 114263.0, 164931.0, 155103.0"
602219,"105968.0, 114263.0, 164687.0, 143156.0, 100234.0, 161638.0, 166626.0, 160273.0, 145637.0, 173445.0"
602224,"114263.0, 114263.0, 166626.0, 117386.0, 114263.0, 121479.0, 112905.0, 142213.0, 106876.0, 166242.0"
602227,"110725.0, 128741.0, 100234.0, 120912.0, 114263.0, 172264.0, 155730.0, 114726.0, 155103.0, 168062.0"
602231,"170332.0, 128043.0, 136490.0, 117994.0, 117994.0, 106876.0, 100619.0, 118725.0, 157056.0, 138502.0"
602237,"143578.0, 164687.0, 151462.0, 149151.0, 156578.0, 135677.0, 135753.0, 111171.0, 177441.0, 152470.0"
602247,"114263.0, 114726.0, 117386.0, 158378.0, 166626.0, 141325.0, 164687.0, 102151.0, 146060.0, 117994.0"
602250,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
602268,"163514.0, 170332.0, 168062.0, 162641.0, 162878.0, 162621.0, 112615.0, 172457.0, 111171.0, 156578.0"
602273,"123484.0, 174549.0, 104910.0, 145637.0, 117435.0, 113522.0, 162878.0, 131831.0, 155730.0, 170332.0"
602281,"121479.0, 166086.0, 107037.0, 158378.0, 149025.0, 127698.0, 172264.0, 141325.0, 142213.0, 145637.0"
602291,"121479.0, 139318.0, 158378.0, 107037.0, 149151.0, 127698.0, 149025.0, 168509.0, 142213.0, 122668.0"
602299,"149151.0, 144619.0, 130106.0, 114263.0, 114726.0, 114263.0, 155103.0, 158378.0, 149151.0, 100234.0"
602300,"166626.0, 173264.0, 114263.0, 166242.0, 166242.0, 114726.0, 104657.0, 155103.0, 155103.0, 112905.0"
602308,"126326.0, 150804.0, 145637.0, 109615.0, 127652.0, 114263.0, 114263.0, 107923.0, 145637.0, 115842.0"
602311,"177441.0, 144871.0, 139128.0, 148942.0, 155103.0, 114263.0, 114726.0, 172457.0, 114263.0, 158378.0"
602316,"127698.0, 122842.0, 149455.0, 113665.0, 121479.0, 149025.0, 113665.0, 119817.0, 172602.0, 152470.0"
602340,"162878.0, 140810.0, 114726.0, 114263.0, 115556.0, 145637.0, 123556.0, 139318.0, 177441.0, 156578.0"
602346,"106876.0, 163038.0, 142213.0, 139128.0, 112905.0, 114263.0, 114263.0, 149025.0, 142213.0, 163258.0"
602350,"130457.0, 136986.0, 114263.0, 170332.0, 170332.0, 172457.0, 113522.0, 142213.0, 155566.0, 135606.0"
602358,"172264.0, 170586.0, 172457.0, 167058.0, 170430.0, 114768.0, 145637.0, 114726.0, 114263.0, 114263.0"
602361,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
602368,"114263.0, 114726.0, 158378.0, 100234.0, 158378.0, 149151.0, 162878.0, 133815.0, 114726.0, 149233.0"
602373,"127652.0, 145637.0, 114263.0, 145637.0, 114726.0, 109615.0, 164687.0, 142213.0, 114263.0, 127652.0"
602381,"148942.0, 142679.0, 144871.0, 139128.0, 155103.0, 172457.0, 114263.0, 114726.0, 158378.0, 142213.0"
602388,"138024.0, 161638.0, 124003.0, 100234.0, 125606.0, 166398.0, 112615.0, 119817.0, 121479.0, 128741.0"
602393,"159652.0, 104657.0, 163038.0, 142213.0, 158378.0, 112905.0, 139128.0, 144619.0, 104657.0, 168062.0"
602396,"166626.0, 155103.0, 114263.0, 114726.0, 114263.0, 158378.0, 114263.0, 158378.0, 149151.0, 128741.0"
602400,"155730.0, 111171.0, 102128.0, 162878.0, 162878.0, 166242.0, 166242.0, 111171.0, 170332.0, 135430.0"
602414,"168260.0, 159184.0, 165392.0, 135677.0, 104141.0, 113665.0, 113683.0, 147968.0, 143578.0, 114263.0"
602419,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
602423,"149151.0, 158378.0, 149151.0, 114726.0, 114263.0, 158378.0, 114263.0, 155103.0, 142213.0, 114263.0"
602427,"114263.0, 145637.0, 168200.0, 153263.0, 115556.0, 135430.0, 172503.0, 169517.0, 170430.0, 111171.0"
602430,"117386.0, 114263.0, 114263.0, 142213.0, 166242.0, 108461.0, 109615.0, 104657.0, 125247.0, 114263.0"
602437,"143156.0, 154949.0, 100619.0, 153263.0, 156578.0, 121479.0, 115592.0, 147745.0, 127179.0, 155730.0"
602444,"144288.0, 144871.0, 155103.0, 139128.0, 145637.0, 148942.0, 114263.0, 114263.0, 114726.0, 172457.0"
602453,"126455.0, 107517.0, 114263.0, 139809.0, 172457.0, 155103.0, 108461.0, 142213.0, 148942.0, 114726.0"
602458,"179131.0, 118320.0, 166086.0, 153263.0, 135753.0, 167541.0, 164687.0, 114486.0, 121479.0, 135606.0"
602461,"168062.0, 158378.0, 149025.0, 114263.0, 125072.0, 106876.0, 140246.0, 122668.0, 148942.0, 107037.0"
602468,"156638.0, 135606.0, 112615.0, 162878.0, 172457.0, 100234.0, 119563.0, 138024.0, 114263.0, 140810.0"
602474,"142213.0, 127179.0, 118320.0, 130314.0, 130460.0, 170332.0, 113665.0, 141325.0, 114263.0, 112615.0"
602479,"115842.0, 127652.0, 114263.0, 109615.0, 145637.0, 119499.0, 145637.0, 146841.0, 144871.0, 123484.0"
602481,"113522.0, 112037.0, 120912.0, 150177.0, 114263.0, 166849.0, 130460.0, 134599.0, 103903.0, 170332.0"
602488,"144871.0, 139128.0, 114263.0, 172457.0, 155103.0, 148942.0, 114726.0, 158378.0, 114726.0, 123203.0"
602491,"172457.0, 119563.0, 169243.0, 142213.0, 105968.0, 114263.0, 155103.0, 163038.0, 112905.0, 163038.0"
602512,"129937.0, 139809.0, 158378.0, 144871.0, 102151.0, 139128.0, 148942.0, 155103.0, 114263.0, 172457.0"
602517,"130077.0, 113522.0, 111171.0, 153263.0, 114263.0, 104657.0, 126326.0, 147487.0, 141325.0, 144871.0"
602528,"149025.0, 137581.0, 107249.0, 123484.0, 121803.0, 168509.0, 121803.0, 113665.0, 166086.0, 142213.0"
602532,"130931.0, 166086.0, 155103.0, 114263.0, 114263.0, 114726.0, 128741.0, 114263.0, 114263.0, 107923.0"
602535,"102151.0, 128741.0, 112788.0, 105968.0, 135430.0, 135606.0, 135753.0, 100234.0, 166626.0, 114263.0"
602549,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
602550,"106876.0, 114263.0, 155103.0, 135430.0, 114263.0, 114263.0, 114263.0, 163038.0, 114263.0, 158378.0"
602556,"133177.0, 158378.0, 114726.0, 149151.0, 122668.0, 128741.0, 107037.0, 172457.0, 141325.0, 104657.0"
602561,"115842.0, 114263.0, 109615.0, 114726.0, 114263.0, 144871.0, 146841.0, 112905.0, 107923.0, 119499.0"
602569,"104657.0, 111171.0, 111171.0, 166242.0, 166242.0, 122668.0, 158378.0, 164687.0, 154932.0, 141325.0"
602574,"148942.0, 115842.0, 147487.0, 114263.0, 114726.0, 114726.0, 145637.0, 127652.0, 169517.0, 164687.0"
602578,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
602584,"165392.0, 163258.0, 167541.0, 166086.0, 163038.0, 113665.0, 164687.0, 107517.0, 142213.0, 108461.0"
602585,"142213.0, 145196.0, 135677.0, 156836.0, 105968.0, 108461.0, 114263.0, 166626.0, 129218.0, 135606.0"
602599,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
602603,"166626.0, 120481.0, 114263.0, 164687.0, 156578.0, 142213.0, 105968.0, 131831.0, 162621.0, 161638.0"
602607,"170332.0, 172457.0, 114263.0, 156723.0, 139369.0, 177441.0, 170332.0, 127652.0, 112037.0, 113522.0"
602610,"133177.0, 158378.0, 114726.0, 149151.0, 122668.0, 128741.0, 107037.0, 172457.0, 141325.0, 104657.0"
602621,"105968.0, 145637.0, 124003.0, 125368.0, 164687.0, 142213.0, 145637.0, 112905.0, 167541.0, 112615.0"
602629,"146159.0, 113683.0, 114726.0, 114263.0, 104141.0, 114726.0, 121803.0, 149151.0, 114263.0, 145637.0"
602631,"172602.0, 114286.0, 139809.0, 153864.0, 163038.0, 157615.0, 148942.0, 142213.0, 117386.0, 145637.0"
602647,"113594.0, 114726.0, 158378.0, 149151.0, 114263.0, 166626.0, 142213.0, 142213.0, 117386.0, 143156.0"
602650,"148942.0, 172503.0, 106876.0, 144871.0, 162641.0, 163038.0, 158378.0, 142213.0, 155103.0, 114263.0"
602657,"170332.0, 172086.0, 139809.0, 162878.0, 135430.0, 114263.0, 102114.0, 106876.0, 166242.0, 114263.0"
602667,"115380.0, 114263.0, 142213.0, 114726.0, 162878.0, 114726.0, 115556.0, 124003.0, 114263.0, 163038.0"
602671,"166650.0, 158378.0, 114263.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 155103.0, 142213.0"
602678,"149455.0, 168200.0, 114263.0, 119817.0, 166398.0, 112615.0, 170332.0, 153263.0, 121479.0, 129218.0"
602684,"145196.0, 104859.0, 170332.0, 112615.0, 152470.0, 163258.0, 169517.0, 111171.0, 121803.0, 119348.0"
602689,"114263.0, 162641.0, 177441.0, 174276.0, 173445.0, 117386.0, 114286.0, 127698.0, 141325.0, 139128.0"
602693,"139809.0, 139809.0, 157314.0, 144871.0, 139128.0, 155103.0, 114726.0, 148942.0, 114263.0, 114263.0"
602699,"100727.0, 166626.0, 112905.0, 117435.0, 114263.0, 141325.0, 142213.0, 166626.0, 172457.0, 148942.0"
602708,"149233.0, 172264.0, 114263.0, 113665.0, 114263.0, 117386.0, 149025.0, 172602.0, 114486.0, 107249.0"
602710,"155241.0, 153263.0, 105968.0, 114263.0, 142213.0, 115556.0, 114263.0, 122842.0, 158378.0, 172602.0"
602715,"112615.0, 107923.0, 113665.0, 145637.0, 170332.0, 142213.0, 162878.0, 162641.0, 130460.0, 121803.0"
602723,"114263.0, 114726.0, 158378.0, 100234.0, 158378.0, 149151.0, 162878.0, 133815.0, 114726.0, 149233.0"
602732,"145196.0, 174622.0, 112615.0, 164687.0, 121803.0, 146060.0, 138830.0, 120912.0, 141224.0, 127652.0"
602737,"111171.0, 162878.0, 166242.0, 111171.0, 111171.0, 141325.0, 166242.0, 147745.0, 104657.0, 164687.0"
602743,"130931.0, 173445.0, 154932.0, 138830.0, 166242.0, 152470.0, 115251.0, 143596.0, 156578.0, 122842.0"
602748,"139128.0, 114263.0, 144871.0, 148942.0, 155103.0, 114263.0, 114263.0, 114726.0, 172457.0, 114726.0"
602752,"120708.0, 120708.0, 100533.0, 162878.0, 162878.0, 117435.0, 119348.0, 113665.0, 117435.0, 141325.0"
602759,"114263.0, 158378.0, 149151.0, 114263.0, 163038.0, 106876.0, 158378.0, 114263.0, 114263.0, 142213.0"
602767,"131831.0, 162878.0, 104910.0, 166086.0, 111171.0, 117435.0, 140246.0, 117435.0, 123484.0, 174549.0"
602781,"145637.0, 130457.0, 104141.0, 167442.0, 113522.0, 170332.0, 114263.0, 114263.0, 105968.0, 138024.0"
602788,"171171.0, 144871.0, 139128.0, 148942.0, 155103.0, 145637.0, 114726.0, 172457.0, 109615.0, 114263.0"
602795,"172637.0, 142213.0, 114263.0, 163038.0, 117386.0, 170332.0, 166398.0, 100619.0, 112615.0, 121803.0"
602800,"138024.0, 114263.0, 154932.0, 162878.0, 158378.0, 111171.0, 122668.0, 142213.0, 158378.0, 114263.0"
602810,"133460.0, 135677.0, 104910.0, 123337.0, 137455.0, 177441.0, 124775.0, 121803.0, 113683.0, 115556.0"
602815,"127698.0, 112788.0, 164687.0, 127698.0, 152470.0, 164695.0, 129269.0, 167442.0, 124410.0, 135606.0"
