id,average_cost_for_two,book_url,cuisines,currency,establishment_types__establishment_type__id,establishment_types__establishment_type__name,featured_image,has_online_delivery,has_table_booking,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location__address,location__city,location__city_id,location__country_id,location__latitude,location__locality,location__locality_verbose,location__longitude,location__zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,thumb,user_rating__custom_rating_text,user_rating__custom_rating_text_background,user_rating__rating_text,user_rating__rating_tool_tip,user_rating__votes,zomato_events,Zomato_user_rating
7382,400,https://www.zomato.com/abudhabi/angar-yas-island/book?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Indian, North Indian, Pakistani",AED,18,Fine Dining,https://b.zmtcdn.com/data/pictures/chains/1/5701331/ba029c5683d3409213cc064786dd28aa.jpg,0,1,TRUE,0,0,1,0,"Yas Hotel Abu Dhabi, Yas Island, Abu Dhabi",Abu Dhabi,57,214,24.46747109,"Yas Hotel Abu Dhabi, Yas Island","Yas Hotel Abu Dhabi, Yas Island, Abu Dhabi",54.60567646,,1,OTHER,Angar,[],0,4,0,https://b.zmtcdn.com/data/pictures/chains/1/5701331/ba029c5683d3409213cc064786dd28aa.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,99,"[{'event': {'event_id': 138235, 'friendly_start_date': '08 July', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Sunday, 8th July - Monday, 31st December', 'start_date': '2018-07-08', 'end_date': '2018-12-31', 'end_time': '23:00:00', 'start_time': '00:00:00', 'is_active': 1, 'date_added': '2017-07-11 16:35:41', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/a55/6da0696c876ea4dc3422e54a9de06a55_1515394903.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/a55/6da0696c876ea4dc3422e54a9de06a55_1515394903.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '6da0696c876ea4dc3422e54a9de06a55', 'photo_id': 264047, 'uuid': 1515394873263711, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Curry Club - Wednesdays', 'description': 'Sample regional delicacies and curries from all across India. Enjoy mixed starters, four carries and two desserts, all washed down with a beer or soft drink. Tikka masala, butter chicken and biryani, you can enjoy them all! \r\n\r\nWednesdays | 7:00PM to 11:00PM\r\nAED 220 per person including a beer or soft drink\r\n\r\nFor reservations, please call +971 2 656 0600', 'display_time': '12:00 am - 11:00 pm', 'display_date': '08 July - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}, {'event': {'event_id': 184192, 'friendly_start_date': '08 July', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Sunday, 8th July - Monday, 31st December', 'start_date': '2018-07-08', 'end_date': '2018-12-31', 'end_time': '23:00:00', 'start_time': '19:00:00', 'is_active': 1, 'date_added': '2018-01-08 12:36:21', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/1ad/30604d55fa48a723a7e472f267f7e1ad_1515656157.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/1ad/30604d55fa48a723a7e472f267f7e1ad_1515656157.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '30604d55fa48a723a7e472f267f7e1ad', 'photo_id': 264997, 'uuid': 1515656153776516, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'A Vegan Treat For All - Saturdays', 'description': 'Tantalize your taste buds at Angar while you enjoy a wholesome vegan set menu with a delicious Indian twist. \r\n\r\n\r\nSaturdays | 7:00PM to 11:00PM\r\nAED 220 per person for a 3 course set menu including free flow grape and hops.\r\n\r\nFor reservations, please call +971 2 656 0600', 'display_time': '07:00 pm - 11:00 pm', 'display_date': '08 July - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}]",
29167,25,,"Cafe, Breakfast",$,1,Café,https://b.zmtcdn.com/data/res_imagery/8909040_RESTAURANT_1cbd03272b194dfbf735804cecab687a.jpg,0,0,TRUE,0,0,0,0,"225 The East Mall, Unit 1, Etobicoke M9B 6J1",Toronto,89,37,43.631641,Etobicoke,Etobicoke,-79.552376,M9B 6J1,,OTHER,Yellow Cup Cafe,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/8909040_RESTAURANT_1cbd03272b194dfbf735804cecab687a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,104,,
12677,500,,Coffee,P,1,Café,http://b.zmtcdn.com/data/pictures/chains/5/6318645/6a6273cc7dc5e3fa78373c5ac7a9a2e5.jpg,0,0,TRUE,0,0,0,0,"Ground Floor, Wil Tower, Eugenio Lopez Drive, South Triangle, Tomas Morato, Quezon City",Quezon City,63,162,14.6385042,Tomas Morato,"Tomas Morato, Quezon City",121.0377439,,,OTHER,Coffee Project,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/5/6318645/6a6273cc7dc5e3fa78373c5ac7a9a2e5.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,261,,
21172,40000,,"Thai, Beverages",IDR,41,Beverage Shop,https://b.zmtcdn.com/data/reviews_photos/a5f/27e928fc45f275f3b2503e693cc0ca5f_1502512282.jpg,0,0,TRUE,0,0,0,0,"Gandaria City, Lantai Upper Ground, Jl. Sultan Iskandar Muda, Gandaria, Jakarta",Jakarta,74,94,-6.243972955,"Gandaria City Mall, Gandaria","Gandaria City Mall, Gandaria, Jakarta",106.7840956,,,OTHER,Chang Tea,[],0,1,0,https://b.zmtcdn.com/data/reviews_photos/a5f/27e928fc45f275f3b2503e693cc0ca5f_1502512282.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,25,,
15351,60,,Brazilian,R$,7,Bar,,0,0,TRUE,0,0,0,0,"SCLN, 204, Bloco A, Loja 7, Asa Norte, Brasília",Brasília,66,30,-15.77696944,Asa Norte,"Asa Norte, Brasília",-47.87902778,,,OTHER,Bedrock,[],0,3,0,,,,Not rated,,1,,
13073,2000,,"Seafood, Filipino, Asian, European",P,16,Casual Dining,https://b.zmtcdn.com/data/pictures/chains/0/6301290/326a5deca1b87aecc334d0d1d17423ad.jpg,0,0,TRUE,0,0,0,0,"Fourth Floor, Mega Fashion Hall, SM Megamall, Ortigas, Mandaluyong City",Mandaluyong City,63,162,14.58373304,"SM Megamall, Ortigas, Mandaluyong City","SM Megamall, Ortigas, Mandaluyong City, Mandaluyong City",121.0561941,,,OTHER,Vikings,[],0,4,0,https://b.zmtcdn.com/data/pictures/chains/0/6301290/326a5deca1b87aecc334d0d1d17423ad.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,499,,
21691,20,,Cafe,£,1,Café,https://b.zmtcdn.com/data/res_imagery/7601438_RESTAURANT_2f3bf897820353cbd2f98c2521b44648_c.jpg,0,0,TRUE,0,0,0,0,"232 Morrison Street, West End, Edinburgh EH3 8EA",Edinburgh,76,215,55.94606389,West End,"West End, Edinburgh",-3.213955556,EH3 8EA,,OTHER,Milk,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/7601438_RESTAURANT_2f3bf897820353cbd2f98c2521b44648_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,19,,
19658,100,,"Brazilian, Bar Food, Baiana, North Eastern",R$,7,Bar,,0,0,TRUE,0,0,0,0,"Rua Pascoal Carlos Magno, 139, Santa Teresa, Rio de Janeiro",Rio de Janeiro,73,30,-22.92146389,Santa Teresa,"Santa Teresa, Rio de Janeiro",-43.186225,,,OTHER,Portella,[],0,4,0,,,,Not rated,,1,,
15703,50,,Desserts,R$,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"SCS 213, Bloco B, Loja 17, Asa Sul, Brasília",Brasília,66,30,-15.827,Asa Sul,"Asa Sul, Brasília",-47.91033333,,,OTHER,Torteria di Lorenza,[],0,2,0,,,,Not rated,,1,,
30133,20,,"Juices, Beverages, Healthy Food",$,41,Beverage Shop,https://b.zmtcdn.com/data/res_imagery/16542690_RESTAURANT_53e045047ba918351477a79821090224_c.jpg,0,0,TRUE,0,0,0,0,"200 Queen Street West, Toronto M5V 1Z2",Toronto,89,37,43.650462,"Queen Street West, Grange Park","Queen Street West, Grange Park, Toronto",-79.388854,M5V 1Z2,,OTHER,Daily Press Juicery,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/16542690_RESTAURANT_53e045047ba918351477a79821090224_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,14,,
14078,300,,"Burger, Pizza, Grill",R,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/6401065_RESTAURANT_obp_3.jpg,0,0,TRUE,0,0,0,0,"70 Kloof Street, Gardens, Cape Town",Cape Town,64,189,-33.9325,Gardens,"Gardens, Cape Town",18.40833333,,,OTHER,Da Vincis On Kloof,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6401065_RESTAURANT_obp_3.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,368,,
5633,150,,Indian,$,7,Bar,https://b.zmtcdn.com/data/res_imagery/18482852_restaurant_fccabd94cd1a1ddf38bac84ea069ad46.jpg,0,0,TRUE,0,0,0,0,"163 Tanglin Road, #01-28/33 Tanglin Mall, Orchard, Singapore 247933",Singapore,52,184,1.304811015,"Tanglin Mall, Orchard","Tanglin Mall, Orchard, Singapore",103.8241757,247933,,OTHER,Yantra,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/18482852_restaurant_fccabd94cd1a1ddf38bac84ea069ad46.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,24,,
25130,35000,,Peruvian,$,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/8302049_CHAIN_8f1dbebeec0588936e622c5359ba00cc.jpg,0,0,TRUE,0,0,0,0,"Patio Bellavista, Constitución 91, Bellavista, Santiago",Santiago,83,42,-33.43394526,"Patio Bellavista, Barrio Bellavista, Providencia","Patio Bellavista, Barrio Bellavista, Providencia, Santiago",-70.6350524,,,OTHER,Tambo,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/8302049_CHAIN_8f1dbebeec0588936e622c5359ba00cc.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,137,,
16450,40,,Desserts,R$,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"Shopping Market Place - Piso Térreo, Avenida Doutor Chucri Zaidan, 902, Santo Amaro, São Paulo",São Paulo,67,30,-23.621694,"Shopping Market Place, Santo Amaro","Shopping Market Place, Santo Amaro, São Paulo",-46.699413,,,OTHER,Le Pudding,[],0,2,0,,,,Not rated,,2,,
13586,450,,"Bakery, Japanese",P,31,Bakery,https://b.zmtcdn.com/data/pictures/chains/8/18393578/a14f98f244d0d729500ec7cd1284849f.jpg,0,0,TRUE,0,0,0,0,"Lower Ground Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City",Taguig City,63,162,14.54579425,"SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.0537419,,,OTHER,LAVA Cheese Tarts,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/8/18393578/a14f98f244d0d729500ec7cd1284849f.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,89,,
25307,8000,,"Chinese, Fast Food",$,20,Food Court,,0,0,TRUE,0,0,0,0,"Mall Parque Arauco, Av. Presidente Kennedy 5413, Piso 2, Patio de Comidas, Local 604, Las Condes, Santiago",Santiago,83,42,-33.4020769,"Mall Parque Arauco, Las Condes","Mall Parque Arauco, Las Condes, Santiago",-70.57938449,,,OTHER,China Wok,[],0,1,0,,,,Average,,13,,
14204,450,,"European, Grill",R,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/6401195_RESTAURANT_a8201d804ffd3546604d0e4456db0b4c.jpg,0,0,TRUE,0,0,0,0,"Mount Nelson Hotel, 76 Orange Street, Gardens, Cape Town",Cape Town,64,189,-33.93161,"Mount Nelson Hotel, Gardens","Mount Nelson Hotel, Gardens, Cape Town",18.412494,,,OTHER,Oasis - Mount Nelson Hotel,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6401195_RESTAURANT_a8201d804ffd3546604d0e4456db0b4c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,46,,
15723,50,,Desserts,R$,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"Águas Claras Shopping - Piso 1, Avenida das Araucárias, Lote 1885/2005, Águas Claras, Brasília",Brasília,66,30,-15.84133333,"Águas Claras Shopping, Águas Claras","Águas Claras Shopping, Águas Claras, Brasília",-48.0235,,,OTHER,Chocolates Brasil Cacau,[],0,2,0,,,,Not rated,,1,,
16796,45,,"Grill, Burger",£,7,Bar,https://b.zmtcdn.com/data/res_imagery/17843958_RESTAURANT_ec3135a8860f0ff2498e48a41a05c7f0_c.jpg,0,0,TRUE,0,0,0,0,"4 Oldham Street, Northern Quarter, Manchester M1 1JQ",Manchester,68,215,53.481868,Northern Quarter,"Northern Quarter, Manchester",-2.236455,M1 1JQ,,OTHER,The Crafty Pig,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/17843958_RESTAURANT_ec3135a8860f0ff2498e48a41a05c7f0_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,2,,
26944,100000,,"Japanese, Sushi, Continental",LBP,5,Lounge,https://b.zmtcdn.com/data/res_imagery/16504687_RESTAURANT_eff2449fdc4419e4765604f92675cdd3_c.jpg,0,0,TRUE,0,0,0,0,"Mövenpick Hotels & Resorts, 10th Floor, General De Gaulle Street, Raouche, Beirut District",Beirut District,86,112,33.886368,"Mövenpick Hotels & Resorts, Raouche","Mövenpick Hotels & Resorts, Raouche, Beirut District",35.474201,,,OTHER,Square - Mövenpick Hotels & Resorts,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/16504687_RESTAURANT_eff2449fdc4419e4765604f92675cdd3_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,68,,
29981,25,,Desserts,$,23,Dessert Parlour,https://b.zmtcdn.com/data/pictures/chains/2/8905032/e439897f1c13e9de45d4e1b17a56b21c.jpg,0,0,TRUE,0,0,0,0,"833 Queen Street West, Toronto M6J 1G1",Toronto,89,37,43.645946,"Queen Street West, Trinity Bellwoods","Queen Street West, Trinity Bellwoods, Toronto",-79.409639,M6J 1G1,,OTHER,Dlish Cupcakes,[],0,1,0,https://b.zmtcdn.com/data/pictures/chains/2/8905032/e439897f1c13e9de45d4e1b17a56b21c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,62,,
4029,80,,Cafe,AED,1,Café,https://b.zmtcdn.com/data/pictures/chains/3/200193/e3e4bf7d0b231eae8deeb8632cd3c395.jpg,0,0,TRUE,0,0,0,0,"Level 1, City Centre Deira, Deira City Centre Area, Dubai",Dubai,51,214,25.25267495,"City Centre Deira, Deira City Centre Area","City Centre Deira, Deira City Centre Area, Dubai",55.33138398,0,,OTHER,Tim Hortons,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/3/200193/e3e4bf7d0b231eae8deeb8632cd3c395.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,279,,
10390,20,,Cafe,£,1,Café,https://b.zmtcdn.com/data/res_imagery/6115980_RESTAURANT_e55a74b169c51353175b416507157ae9_c.jpg,0,0,TRUE,0,0,0,0,"18 Chiltern Street, Marylebone, London W1U 7QA",London,61,215,51.518816,"Chiltern Street, Marylebone","Chiltern Street, Marylebone, London",-0.15468,W1U 7QA,,OTHER,The Monocle Cafe,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/6115980_RESTAURANT_e55a74b169c51353175b416507157ae9_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,39,,
5719,40,,Bar Food,$,8,Club,,0,0,TRUE,0,0,0,0,425 Sembawang Road 758393,Singapore,52,184,1.427892267,"Sembawang Road, Mandai","Sembawang Road, Mandai, Singapore",103.8266562,758393,,OTHER,Ginza Pub,[],0,3,0,,,,Good,,0,,
4867,105,,"Lebanese, Healthy Food, Street Food",AED,21,Quick Bites,https://b.zmtcdn.com/data/pictures/chains/4/202894/9433b633f53400b3ea0c68e58505c723.jpg,1,0,TRUE,0,1,0,0,"HDS Tower, Cluster F, Jumeirah Lake Towers (JLT), Dubai",Dubai,51,214,25.07176042,"Cluster F, Jumeirah Lake Towers","Cluster F, Jumeirah Lake Towers, Dubai",55.14298931,,,OTHER,Man'oushe Street,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/4/202894/9433b633f53400b3ea0c68e58505c723.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,302,"[{'event': {'event_id': 236141, 'friendly_start_date': '15 July', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Sunday, 15th July - Monday, 31st December', 'start_date': '2018-07-15', 'end_date': '2018-12-31', 'end_time': '23:55:00', 'start_time': '00:00:00', 'is_active': 1, 'date_added': '2018-07-15 15:57:23', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/538/90f8b407d76327acfc40f597b9618538_1531650443.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/538/90f8b407d76327acfc40f597b9618538_1531650443.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '90f8b407d76327acfc40f597b9618538', 'photo_id': 326986, 'uuid': 1531650435092506, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Introducing our new menu items in protein bread! ', 'description': 'Please refer to the attached image!', 'display_time': '12:00 am - 11:55 pm', 'display_date': '15 July - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}, {'event': {'event_id': 253384, 'friendly_start_date': '11 September', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Tuesday, 11th September - Monday, 31st December', 'start_date': '2018-09-11', 'end_date': '2018-12-31', 'end_time': '23:55:00', 'start_time': '00:00:00', 'is_active': 1, 'date_added': '2018-09-11 16:44:32', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/073/4256de6c131190f0937ab0e7441a5073_1536664472.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/073/4256de6c131190f0937ab0e7441a5073_1536664472.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '4256de6c131190f0937ab0e7441a5073', 'photo_id': 347529, 'uuid': 1536664388060231, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'NEW ARRIVALS | VEGAN MENU STARTING @ AED 11', 'description': 'Try our all new Vegan Menu. We have varieties of Manoushe, Salads & Sandwiches', 'display_time': '12:00 am - 11:55 pm', 'display_date': '11 September - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}]",
13425,800,,"American, Ice Cream, Desserts",P,23,Dessert Parlour,https://b.zmtcdn.com/data/pictures/chains/5/6309455/322767ca450fcdee3f66260a9703b6e7.jpg,0,0,TRUE,0,0,1,0,"Third Floor, Central Square, Bonifacio High Street, Bonifacio Global City, Taguig City",Taguig City,63,162,14.55178368,"Bonifacio High Street, Bonifacio Global City, Taguig City","Bonifacio High Street, Bonifacio Global City, Taguig City, Taguig City",121.0484623,,1,OTHER,Mad Mark's Creamery & Good Eats,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/5/6309455/322767ca450fcdee3f66260a9703b6e7.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,279,,
2944,500,,Continental,Rs.,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/18427778_RESTAURANT_d74d47ae623d84abc94e4ad4dea1f425.jpg,0,0,TRUE,0,0,0,0,"Level 2, Icon Business Center, Dumas Road, Himgiri Society, Piplod, Surat",Surat,38,1,21.15375943,Piplod,"Piplod, Surat",72.76323538,,,OTHER,Deck 9,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/18427778_RESTAURANT_d74d47ae623d84abc94e4ad4dea1f425.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,135,,
13305,500,,American,P,20,Food Court,https://b.zmtcdn.com/data/res_imagery/6317000_RESTAURANT_b076e495f65418ee4d661a04282a76bc.jpg,0,0,TRUE,0,0,0,0,"Lower Ground Floor, SM Makati, Glorietta Complex, Makati City",Makati City,63,162,14.54970122,"SM Makati, Glorietta Complex, Makati City","SM Makati, Glorietta Complex, Makati City, Makati City",121.0268937,,,OTHER,Fuel Burgers,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/6317000_RESTAURANT_b076e495f65418ee4d661a04282a76bc.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,16,,
26053,400,,Finger Food,Kč,8,Club,,0,0,TRUE,0,0,0,0,"Krymská 2, Vršovice, Praha 10",Praha 10,84,54,50.071653,Vršovice,"Vršovice, Praha 10",14.447196,,,OTHER,Sběrné Suroviny,[],0,3,0,,,,Average,,7,,
15075,150,,"Cafe, Patisserie, Bakery, Desserts, Beverages, French, Healthy Food, Juices",R,21,Quick Bites,https://b.zmtcdn.com/data/res_imagery/6500852_CHAIN_138feefdd20e0796c03c62674583da5f_c.JPG,0,0,TRUE,0,0,0,0,"The Zone, Rosebank, Johannesburg",Johannesburg,65,189,-26.14616667,"The Zone, Rosebank, Sandton","The Zone, Rosebank, Sandton, Johannesburg",28.0425,,,OTHER,The Patisserie,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/6500852_CHAIN_138feefdd20e0796c03c62674583da5f_c.JPG?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,62,,
10593,35,,Finger Food,£,5,Lounge,,0,0,TRUE,0,0,0,0,"Hilton London Metropole Hotel, 225 Edgware Road, Paddington, London W2 1JU",London,61,215,51.519185,"Edgware Road, Paddington","Edgware Road, Paddington, London",-0.169498,W2 1JU,,OTHER,Whisky Lounge - Hilton London Metropole Hotel,[],0,2,0,,,,Average,,1,,
20908,200000,,"Desserts, Japanese",IDR,23,Dessert Parlour,https://b.zmtcdn.com/data/pictures/chains/2/7420672/b1af2bcf4cd0b785e3def6d614ef079d.jpg,0,0,TRUE,0,0,0,0,"Kota Kasablanka, Lantai Upper Ground, Food Society, Jl. Casablanca Raya, Tebet, Jakarta",Jakarta,74,94,-6.223196087,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",106.8421091,,,OTHER,Shirokuma Cafe,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/2/7420672/b1af2bcf4cd0b785e3def6d614ef079d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,388,,
16119,100,,Portuguese,R$,16,Casual Dining,,0,0,TRUE,0,0,0,0,"Rua Bela Cintra, 2325, Jardim Paulista, São Paulo 10000",São Paulo,67,30,-23.56416667,Jardim Paulista,"Jardim Paulista, São Paulo",-46.67016667,10000,,OTHER,A Bela Sintra,[],0,4,0,,,,Average,,4,,
22188,15,,Deli,£,21,Quick Bites,,0,0,TRUE,0,0,0,0,"1 Bernard Street, Leith, Edinburgh EH6 6PW",Edinburgh,76,215,55.975482,Leith,"Leith, Edinburgh",-3.167331,EH6 6PW,,OTHER,Number 1 Sandwich Bar,[],0,2,0,,,,Not rated,,0,,
24355,35,,"Mediterranean, Tapas",€,21,Quick Bites,https://b.zmtcdn.com/data/res_imagery/8213853_RESTAURANT_2757a4a13ee75ffde44508f793df8589.jpg,0,0,TRUE,0,0,0,0,"TRYP Lisboa Oriente Hotel , Avenida Dom João II, Lote 1.16.02.B, Parque das Nações, Lisboa 1990-083",Lisboa,82,164,38.76918135,"Tryp Lisboa Oriente Hotel, Parque das Nações","Tryp Lisboa Oriente Hotel, Parque das Nações, Lisboa",-9.097912163,1990-083,,OTHER,Bistro & Tapas - TRYP Lisboa Oriente Hotel,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/8213853_RESTAURANT_2757a4a13ee75ffde44508f793df8589.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,67,,
26857,20000,,Desserts,LBP,4,Kiosk,https://b.zmtcdn.com/data/res_imagery/16503639_CHAIN_afaac1318bc0dd015feb5ac28b101cca.jpg,0,0,TRUE,0,0,0,0,"LeMall, Level -1, Highway, Dbayeh, Metn",Metn,86,112,33.929814,LeMall Dbayeh,"LeMall Dbayeh, Metn",35.588493,,,OTHER,Nestlé Toll House,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/16503639_CHAIN_afaac1318bc0dd015feb5ac28b101cca.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,31,,
8842,160,,"Italian, World Cuisine",TL,7,Bar,https://b.zmtcdn.com/data/res_imagery/5904865_RESTAURANT_e2a231a981afcd207e7fc8d38ac48cd4.jpg,0,0,TRUE,0,0,0,0,"Kuloğlu Mahallesi, Sıraselviler Caddesi, No 66/A-68/A, Beyoğlu, İstanbul",İstanbul,59,208,41.03216801,Cihangir,"Cihangir, İstanbul",28.98290154,,,OTHER,Otto Cihangir,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/5904865_RESTAURANT_e2a231a981afcd207e7fc8d38ac48cd4.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,292,,
29691,80,,"European, Seafood, Steak",$,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/17738554_RESTAURANT_4990695223a1577648ada21ee27aaab5_c.jpg,0,0,TRUE,0,0,0,0,"500 Steeles Avenue East, Milton L9T3G4",Toronto,89,37,43.526977,"Steeles Avenue East, Milton","Steeles Avenue East, Milton, Toronto",-79.887197,L9T3G4,,OTHER,Marquee Steakhouse & Piano Lounge,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/17738554_RESTAURANT_4990695223a1577648ada21ee27aaab5_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,65,,
17180,15,,"Cafe, British",£,1,Café,,0,0,TRUE,0,0,0,0,"1 Canal Square, Brindleyplace, Birmingham B16 8EH",Birmingham,69,215,52.477569,Brindleyplace,"Brindleyplace, Birmingham",-1.918049,B16 8EH,,OTHER,Ju Ju's Cafe,[],0,1,0,,,,Good,,12,,
